ANO;MÊS;DIA;HORA;360MIN;180MIN;CANAL;qtd_ENTs;TMC;TME
2022;12;16;9;Q1;QQ1;PORTAL;1;14;197
2023;1;7;18;Q2;QQ4;PORTAL;1;2;198514
2023;1;9;13;Q1;QQ2;PORTAL;5;88,8;827,2
2023;1;10;12;Q1;QQ2;PORTAL;10;194,7;61984,3
2023;1;11;11;Q1;QQ2;PORTAL;8;45802,25;749,25
2023;1;11;17;Q2;QQ4;PORTAL;1;123;255
2023;1;12;10;Q1;QQ1;PORTAL;2;13;611,5
2023;1;12;13;Q1;QQ2;PORTAL;3;119505;1909
2023;1;13;9;Q1;QQ1;PORTAL;2;181111;4121,5
2023;1;13;12;Q1;QQ2;PORTAL;1;283;1493
2023;1;13;15;Q2;QQ3;PORTAL;4;89,75;565,25
2023;1;13;18;Q2;QQ4;PORTAL;1;22;64
2023;1;16;9;Q1;QQ1;PORTAL;9;1806,44;29804,11
2023;1;16;12;Q1;QQ2;PORTAL;9;65,22;3580,89
2023;1;16;15;Q2;QQ3;PORTAL;2;153;609,5
2023;1;17;11;Q1;QQ2;PORTAL;5;19182,8;68963,4
2023;1;17;14;Q2;QQ3;PORTAL;3;27,33;755,33
2023;1;18;10;Q1;QQ1;PORTAL;4;68;874
2023;1;18;13;Q1;QQ2;PORTAL;3;24059,67;2352
2023;1;19;9;Q1;QQ1;PORTAL;3;52,33;55610,67
2023;1;20;8;Q1;QQ1;PORTAL;3;24,33;1527,67
2023;1;20;11;Q1;QQ2;PORTAL;7;162,29;5614,86
2023;1;23;8;Q1;QQ1;PORTAL;3;29829,67;2200,33
2023;1;24;7;Q1;QQ1;PORTAL;2;256,5;1528
2023;2;6;15;Q2;QQ3;PORTAL;1;29;473
2023;2;6;18;Q2;QQ4;PORTAL;1;300;600
2023;2;7;14;Q2;QQ3;PORTAL;5;61;6537
2023;2;7;17;Q2;QQ4;PORTAL;1;300;600
2023;2;8;13;Q1;QQ2;PORTAL;11;33304;2411,73
2023;2;9;15;Q2;QQ3;PORTAL;3;120,33;466,67
2023;2;10;11;Q1;QQ2;PORTAL;11;94,82;153836,73
2023;2;10;14;Q2;QQ3;PORTAL;3;120881;1100,67
2023;2;13;14;Q2;QQ3;PORTAL;10;71681;2134,9
2023;2;13;17;Q2;QQ4;PORTAL;1;4;1391
2023;2;14;10;Q1;QQ1;PORTAL;19;18881,42;10620,63
2023;2;14;13;Q1;QQ2;PORTAL;4;73,75;3894
2023;2;15;9;Q1;QQ1;PORTAL;7;301,86;3704
2023;2;15;12;Q1;QQ2;PORTAL;1;1;1726
2023;2;15;15;Q2;QQ3;PORTAL;12;300;600
2023;2;16;11;Q1;QQ2;PORTAL;20;17847,85;5323,25
2022;9;17;9;Q1;QQ1;PORTAL;1;40;258410
2022;9;17;12;Q1;QQ2;PORTAL;1;136;96719
2022;9;19;7;Q1;QQ1;PORTAL;1;20;36588
2022;9;19;10;Q1;QQ1;PORTAL;1;394;264104
2022;9;20;6;NULL;NULL;PORTAL;7;76,86;58581,57
2022;9;20;9;Q1;QQ1;PORTAL;12;170,75;63183,08
2022;9;21;8;Q1;QQ1;PORTAL;7;157,29;178145,57
2022;9;22;7;Q1;QQ1;PORTAL;29;71,83;40273,1
2022;10;4;18;Q2;QQ4;PORTAL;1;42;10976
2022;10;6;16;Q2;QQ3;PORTAL;1;89;862
2022;10;7;15;Q2;QQ3;PORTAL;8;44026,5;5904,13
2022;10;7;18;Q2;QQ4;PORTAL;4;163,75;2710,75
2022;10;8;14;Q2;QQ3;PORTAL;2;76;41051,5
2022;10;10;12;Q1;QQ2;PORTAL;27;13095,41;8768,93
2022;10;10;15;Q2;QQ3;PORTAL;13;27137,23;2672,23
2022;10;11;11;Q1;QQ2;PORTAL;16;195313,06;7897,94
2022;10;11;14;Q2;QQ3;PORTAL;11;33198,64;1718,36
2022;10;11;17;Q2;QQ4;PORTAL;2;165,5;2526,5
2022;10;12;16;Q2;QQ3;PORTAL;1;70;24374
2022;10;13;15;Q2;QQ3;PORTAL;1;300;600
2022;10;14;8;Q1;QQ1;PORTAL;1;300;600
2022;10;14;11;Q1;QQ2;PORTAL;4;19498,5;17606,75
2022;10;14;14;Q2;QQ3;PORTAL;8;86106,25;12139,88
2022;10;15;13;Q1;QQ2;PORTAL;1;34;338075
2022;10;17;11;Q1;QQ2;PORTAL;9;298,11;136365,56
2022;10;18;7;Q1;QQ1;PORTAL;4;205,75;34158
2022;10;18;10;Q1;QQ1;PORTAL;6;367;1849
2022;10;19;6;NULL;NULL;PORTAL;1;20;1964
2022;10;19;9;Q1;QQ1;PORTAL;5;113,2;10322,2
2022;10;20;8;Q1;QQ1;PORTAL;7;108,71;23484,14
2022;10;21;7;Q1;QQ1;PORTAL;2;199,5;358,5
2022;11;3;18;Q2;QQ4;PORTAL;3;109,67;11514
2022;11;4;17;Q2;QQ4;PORTAL;6;103;11832,83
2022;11;7;17;Q2;QQ4;PORTAL;6;23;281,5
2022;11;8;13;Q1;QQ2;PORTAL;2;200,5;5518
2022;11;8;16;Q2;QQ3;PORTAL;8;157,5;7366,38
2022;11;9;12;Q1;QQ2;PORTAL;1;97;2881
2022;11;9;15;Q2;QQ3;PORTAL;2;158;90206
2022;11;9;18;Q2;QQ4;PORTAL;3;23118,33;10548,67
2022;11;10;11;Q1;QQ2;PORTAL;1;71;2598
2022;11;10;17;Q2;QQ4;PORTAL;9;115;24071
2022;11;11;10;Q1;QQ1;PORTAL;2;419;6925,5
2022;11;11;13;Q1;QQ2;PORTAL;6;58033,83;19744
2022;11;16;8;Q1;QQ1;PORTAL;2;31;2686
2022;11;16;11;Q1;QQ2;PORTAL;1;15;107
2022;11;17;7;Q1;QQ1;PORTAL;2;151;321,5
2022;11;17;10;Q1;QQ1;PORTAL;1;0;1211188
2022;11;18;9;Q1;QQ1;PORTAL;1;21;50756
2022;11;21;6;NULL;NULL;PORTAL;1;133496;232748
2022;12;6;14;Q2;QQ3;PORTAL;3;107,33;4006
2022;12;6;17;Q2;QQ4;PORTAL;12;176,92;44933,25
2022;12;7;13;Q1;QQ2;PORTAL;13;53642,23;7963,85
2022;12;7;16;Q2;QQ3;PORTAL;7;130,71;8896,57
2022;12;10;10;Q1;QQ1;PORTAL;2;13;56996,5
2022;12;12;8;Q1;QQ1;PORTAL;3;161,67;4124
2022;12;12;11;Q1;QQ2;PORTAL;11;103,18;2308,82
2022;12;13;7;Q1;QQ1;PORTAL;13;23961,23;52388,69
2022;12;13;10;Q1;QQ1;PORTAL;6;14140,33;2376,5
2022;12;13;13;Q1;QQ2;PORTAL;4;93;1805,75
2022;12;14;6;NULL;NULL;PORTAL;6;3028,33;65646,5
2022;12;14;9;Q1;QQ1;PORTAL;2;1077;1412
2022;12;15;8;Q1;QQ1;PORTAL;3;32,67;23843,67
2022;12;15;11;Q1;QQ2;PORTAL;2;12;172565,5
2022;12;16;7;Q1;QQ1;PORTAL;6;97992;47970,33
2022;12;16;10;Q1;QQ1;PORTAL;2;56;5087
2022;12;19;7;Q1;QQ1;PORTAL;4;551,75;95920
2022;12;20;6;NULL;NULL;PORTAL;6;37,67;39410,17
2023;1;2;16;Q2;QQ3;PORTAL;1;20;585
2023;1;3;15;Q2;QQ3;PORTAL;7;215;544
2023;1;4;14;Q2;QQ3;PORTAL;6;59659,33;7435,67
2023;1;4;17;Q2;QQ4;PORTAL;2;156;510
2023;1;5;13;Q1;QQ2;PORTAL;8;90040;5065,5
2023;1;6;12;Q1;QQ2;PORTAL;5;160650,6;33728,4
2023;1;8;13;Q1;QQ2;PORTAL;1;330;349683
2023;1;9;9;Q1;QQ1;PORTAL;3;8;87314
2023;1;9;12;Q1;QQ2;PORTAL;3;172,33;914
2023;1;9;15;Q2;QQ3;PORTAL;4;122,25;669,25
2023;1;9;18;Q2;QQ4;PORTAL;2;151;1291
2023;1;10;11;Q1;QQ2;PORTAL;8;92,25;1726,25
2023;1;10;14;Q2;QQ3;PORTAL;2;51,5;1226,5
2023;1;10;17;Q2;QQ4;PORTAL;1;19;2023
2023;1;11;10;Q1;QQ1;PORTAL;7;834,43;1109,14
2023;1;11;13;Q1;QQ2;PORTAL;5;147,8;36952,8
2023;1;12;9;Q1;QQ1;PORTAL;10;138;669
2023;1;12;12;Q1;QQ2;PORTAL;20;233,1;1511
2023;1;12;15;Q2;QQ3;PORTAL;1;9;49
2023;1;13;11;Q1;QQ2;PORTAL;4;145,5;216,5
2023;1;13;14;Q2;QQ3;PORTAL;5;133,6;2064,2
2023;1;16;8;Q1;QQ1;PORTAL;1;22;444
2023;1;16;11;Q1;QQ2;PORTAL;2;71,5;629,5
2023;1;17;7;Q1;QQ1;PORTAL;1;84;980
2023;1;17;10;Q1;QQ1;PORTAL;8;185,75;12632
2023;1;18;6;NULL;NULL;PORTAL;1;19;52499
2023;1;18;9;Q1;QQ1;PORTAL;9;3411,56;17605,33
2023;1;19;8;Q1;QQ1;PORTAL;9;40,89;20793,89
2023;1;30;17;Q2;QQ4;PORTAL;2;163;616,5
2023;2;1;16;Q2;QQ3;PORTAL;2;166;800,5
2023;2;2;15;Q2;QQ3;PORTAL;7;574,71;1705,29
2023;2;3;14;Q2;QQ3;PORTAL;11;206,82;3586
2023;2;3;17;Q2;QQ4;PORTAL;2;16;2138,5
2023;2;4;19;Q2;QQ4;PORTAL;1;14;102767
2023;2;6;11;Q1;QQ2;PORTAL;5;34,2;828,8
2023;2;6;14;Q2;QQ3;PORTAL;8;171,38;1409
2023;2;7;10;Q1;QQ1;PORTAL;16;257,81;1741,25
2023;2;7;13;Q1;QQ2;PORTAL;3;29;8305,67
2023;2;8;9;Q1;QQ1;PORTAL;11;204,64;2646,45
2023;2;8;18;Q2;QQ4;PORTAL;1;2;634310
2023;2;9;8;Q1;QQ1;PORTAL;1;89;42915
2023;2;9;11;Q1;QQ2;PORTAL;16;100,56;4931,63
2023;2;9;14;Q2;QQ3;PORTAL;6;11958,83;492,67
2023;2;10;7;Q1;QQ1;PORTAL;4;26;11052,5
2023;2;10;10;Q1;QQ1;PORTAL;1;29;4753
2023;2;10;13;Q1;QQ2;PORTAL;10;35869,6;2104,4
2023;2;10;16;Q2;QQ3;PORTAL;3;109;2012,67
2023;2;13;10;Q1;QQ1;PORTAL;21;437,52;6184
2023;2;13;13;Q1;QQ2;PORTAL;19;55767,58;4907,05
2023;2;14;9;Q1;QQ1;PORTAL;3;414,67;17332
2023;2;14;12;Q1;QQ2;PORTAL;12;79617,33;2590,58
2023;2;15;11;Q1;QQ2;PORTAL;15;49513,2;1857,53
2023;2;16;10;Q1;QQ1;PORTAL;5;71307,4;5748,6
2023;2;28;18;Q2;QQ4;PORTAL;1;20;9883
2023;3;1;15;Q2;QQ3;PORTAL;8;118;1789,75
2023;3;2;14;Q2;QQ3;PORTAL;5;275166,8;33303,6
2023;3;3;13;Q1;QQ2;PORTAL;2;1664,5;1813
2023;3;6;13;Q1;QQ2;PORTAL;1;1;49
2023;3;7;9;Q1;QQ1;PORTAL;2;20,5;4411
2023;3;7;12;Q1;QQ2;PORTAL;4;229,75;718,75
2023;3;7;15;Q2;QQ3;PORTAL;8;104,38;2563,5
2023;3;7;18;Q2;QQ4;PORTAL;2;12,5;3001
2023;3;8;11;Q1;QQ2;PORTAL;1;1;82828
2023;3;8;14;Q2;QQ3;PORTAL;1;145;51
2023;3;8;17;Q2;QQ4;PORTAL;6;154,17;960,17
2023;3;9;7;Q1;QQ1;PORTAL;3;107,67;28772,33
2023;3;9;10;Q1;QQ1;PORTAL;4;26,5;1850,25
2023;3;9;13;Q1;QQ2;PORTAL;10;36469,8;4506,2
2023;3;10;9;Q1;QQ1;PORTAL;19;243,63;5912,05
2023;3;10;12;Q1;QQ2;PORTAL;13;190,54;4997,46
2023;3;13;9;Q1;QQ1;PORTAL;10;225,2;2258,5
2023;3;13;12;Q1;QQ2;PORTAL;1;882;774
2023;3;14;8;Q1;QQ1;PORTAL;2;14,5;1742,5
2023;3;14;11;Q1;QQ2;PORTAL;13;86219,15;1898,38
2023;3;15;7;Q1;QQ1;PORTAL;1;333233;32750
2023;3;15;10;Q1;QQ1;PORTAL;9;122;2965,22
2023;3;16;6;NULL;NULL;PORTAL;2;157333,5;43758,5
2023;3;16;9;Q1;QQ1;PORTAL;3;28;18989,33
2023;3;17;8;Q1;QQ1;PORTAL;1;15;56
2023;3;28;17;Q2;QQ4;PORTAL;1;2;1007
2023;3;29;16;Q2;QQ3;PORTAL;3;101,67;3271
2023;3;30;15;Q2;QQ3;PORTAL;2;26;2256,5
2023;4;3;12;Q1;QQ2;PORTAL;15;24337,8;4637,2
2023;4;4;11;Q1;QQ2;PORTAL;2;178348,5;209906
2023;4;4;14;Q2;QQ3;PORTAL;4;24,25;1835,25
2023;4;4;17;Q2;QQ4;PORTAL;1;22;100246
2023;4;5;10;Q1;QQ1;PORTAL;2;157,5;3143,5
2023;4;5;13;Q1;QQ2;PORTAL;1;358772;134
2023;4;5;16;Q2;QQ3;PORTAL;1;18;4070
2023;4;7;11;Q1;QQ2;PORTAL;1;21;147
2023;4;10;11;Q1;QQ2;PORTAL;2;36;49296
2023;4;10;14;Q2;QQ3;PORTAL;1;2;847
2023;4;11;10;Q1;QQ1;PORTAL;6;168,17;99130,17
2023;4;11;13;Q1;QQ2;PORTAL;2;179477;2527,5
2023;4;12;9;Q1;QQ1;PORTAL;7;26,29;2839,14
2023;3;14;17;Q2;QQ4;PORTAL;1;10;105244
2023;3;15;13;Q1;QQ2;PORTAL;8;46480,38;4073,5
2023;3;15;16;Q2;QQ3;PORTAL;1;18;381
2023;3;16;12;Q1;QQ2;PORTAL;3;20;7550,67
2023;3;16;15;Q2;QQ3;PORTAL;2;300;600
2023;3;16;18;Q2;QQ4;PORTAL;12;125,42;245116,25
2023;3;17;11;Q1;QQ2;PORTAL;16;45155,31;7590,38
2023;3;17;14;Q2;QQ3;PORTAL;1;363014;1024
2023;3;17;17;Q2;QQ4;PORTAL;2;2,5;2612
2023;3;18;10;Q1;QQ1;PORTAL;1;300;600
2023;3;19;12;Q1;QQ2;PORTAL;1;253;7156
2023;3;20;8;Q1;QQ1;PORTAL;1;2;4193
2023;3;20;11;Q1;QQ2;PORTAL;10;371,9;3145,3
2023;3;20;14;Q2;QQ3;PORTAL;4;102;887
2023;3;21;7;Q1;QQ1;PORTAL;3;39,67;11751
2023;3;21;13;Q1;QQ2;PORTAL;7;74332,14;17111,71
2023;3;22;9;Q1;QQ1;PORTAL;10;203,1;8612,8
2023;3;22;12;Q1;QQ2;PORTAL;10;104962,2;11846,7
2023;3;23;8;Q1;QQ1;PORTAL;1;50;860
2023;3;23;11;Q1;QQ2;PORTAL;4;88762,75;1489
2023;3;24;10;Q1;QQ1;PORTAL;8;164,38;11403
2023;3;27;7;Q1;QQ1;PORTAL;1;300;600
2023;4;10;17;Q2;QQ4;PORTAL;7;173;2200,43
2023;4;11;16;Q2;QQ3;PORTAL;6;160,17;5165,5
2023;4;12;15;Q2;QQ3;PORTAL;1;42;1433
2023;4;13;14;Q2;QQ3;PORTAL;6;21,5;12331,67
2023;4;13;17;Q2;QQ4;PORTAL;2;15;10593
2023;4;14;16;Q2;QQ3;PORTAL;2;20,5;8935,5
2023;4;17;10;Q1;QQ1;PORTAL;3;288,33;1966,67
2023;4;17;13;Q1;QQ2;PORTAL;9;160;6399,11
2023;4;17;16;Q2;QQ3;PORTAL;1;300;600
2023;4;18;9;Q1;QQ1;PORTAL;6;5053,67;82773,33
2023;4;18;12;Q1;QQ2;PORTAL;16;44231;7223,5
2023;4;18;15;Q2;QQ3;PORTAL;7;49062;11056,71
2023;4;19;8;Q1;QQ1;PORTAL;4;137,5;33204,75
2023;4;19;11;Q1;QQ2;PORTAL;10;35959,9;5651,3
2023;4;19;14;Q2;QQ3;PORTAL;3;354;1369,33
2023;4;20;10;Q1;QQ1;PORTAL;6;157,17;3983,5
2023;4;20;13;Q1;QQ2;PORTAL;3;510,67;6996,33
2023;4;21;9;Q1;QQ1;PORTAL;1;27;44165
2023;4;24;9;Q1;QQ1;PORTAL;6;203,17;7615,5
2023;4;25;8;Q1;QQ1;PORTAL;2;37,5;1815
2023;4;26;7;Q1;QQ1;PORTAL;1;12;98
2023;4;27;6;NULL;NULL;PORTAL;1;18;38498
2023;5;8;18;Q2;QQ4;PORTAL;1;4;1316
2023;5;9;17;Q2;QQ4;PORTAL;2;150,5;1013,5
2023;5;11;15;Q2;QQ3;PORTAL;4;80,5;1690
2023;2;16;14;Q2;QQ3;PORTAL;1;72;4269
2023;2;17;13;Q1;QQ2;PORTAL;1;300;600
2023;3;2;18;Q2;QQ4;PORTAL;2;150,5;589,5
2023;3;7;13;Q1;QQ2;PORTAL;29;11946,52;101201,17
2023;3;8;12;Q1;QQ2;PORTAL;4;153,25;5558,75
2023;3;8;15;Q2;QQ3;PORTAL;7;259,29;799
2023;3;9;11;Q1;QQ2;PORTAL;24;163,29;1800,13
2023;3;9;14;Q2;QQ3;PORTAL;12;37607,67;1753,33
2023;3;9;17;Q2;QQ4;PORTAL;1;17;138
2023;3;10;10;Q1;QQ1;PORTAL;2;177940;981,5
2023;3;10;13;Q1;QQ2;PORTAL;12;30609,5;2923,75
2023;3;13;7;Q1;QQ1;PORTAL;1;426;26
2023;3;13;10;Q1;QQ1;PORTAL;19;23441,32;2560,47
2023;3;13;13;Q1;QQ2;PORTAL;14;5300,43;220507
2023;3;13;16;Q2;QQ3;PORTAL;8;192,5;2284,13
2023;3;14;6;NULL;NULL;PORTAL;1;147;32177
2023;3;14;9;Q1;QQ1;PORTAL;6;279,33;22651,5
2023;3;14;12;Q1;QQ2;PORTAL;4;868,5;1344,25
2023;3;14;15;Q2;QQ3;PORTAL;9;124,89;346,89
2023;3;15;11;Q1;QQ2;PORTAL;6;58733,83;5531
2023;3;15;14;Q2;QQ3;PORTAL;7;75883,29;2285,57
2023;3;16;7;Q1;QQ1;PORTAL;2;29;2033,5
2023;3;16;10;Q1;QQ1;PORTAL;5;57,8;4328,6
2023;3;16;13;Q1;QQ2;PORTAL;1;26;79
2023;3;17;6;NULL;NULL;PORTAL;1;26;30269
2023;3;17;9;Q1;QQ1;PORTAL;1;39;17
2023;3;17;12;Q1;QQ2;PORTAL;7;781,57;4439,71
2023;3;20;9;Q1;QQ1;PORTAL;7;89,43;40550,86
2023;3;21;8;Q1;QQ1;PORTAL;3;113;1972
2023;3;22;7;Q1;QQ1;PORTAL;1;265;256
2023;4;4;18;Q2;QQ4;PORTAL;1;19;502
2023;4;5;14;Q2;QQ3;PORTAL;3;167,67;3453,67
2023;4;10;12;Q1;QQ2;PORTAL;11;31958,91;48368,82
2023;4;10;15;Q2;QQ3;PORTAL;7;48949,29;2910,86
2023;4;11;8;Q1;QQ1;PORTAL;1;17;974
2023;4;11;11;Q1;QQ2;PORTAL;7;50807,86;9289,29
2023;4;11;14;Q2;QQ3;PORTAL;8;42947,13;13696,75
2023;4;12;10;Q1;QQ1;PORTAL;5;539;17745,8
2023;4;12;13;Q1;QQ2;PORTAL;7;41,43;32767,14
2023;4;12;16;Q2;QQ3;PORTAL;1;18;8077
2023;4;13;9;Q1;QQ1;PORTAL;5;18,4;2850
2023;4;13;12;Q1;QQ2;PORTAL;7;34,29;6814,43
2023;4;13;15;Q2;QQ3;PORTAL;2;20;13063,5
2023;4;14;11;Q1;QQ2;PORTAL;5;434014,8;74434,4
2023;4;14;14;Q2;QQ3;PORTAL;2;177402,5;12190
2023;4;15;10;Q1;QQ1;PORTAL;4;783,25;37152,25
2023;4;17;11;Q1;QQ2;PORTAL;1;61;4419
2023;4;18;10;Q1;QQ1;PORTAL;3;167,33;43423,33
2023;4;19;9;Q1;QQ1;PORTAL;11;188,82;54840
2023;4;20;8;Q1;QQ1;PORTAL;2;105,5;1157,5
2023;5;4;14;Q2;QQ3;PORTAL;3;335,67;1176,67
2023;5;5;13;Q1;QQ2;PORTAL;7;73,57;5760,86
2023;5;8;10;Q1;QQ1;PORTAL;6;75258,67;6886
2023;5;8;13;Q1;QQ2;PORTAL;3;147,33;2030,33
2023;5;9;9;Q1;QQ1;PORTAL;2;187861;877,5
2023;5;9;12;Q1;QQ2;PORTAL;7;242,86;5124,14
2023;5;9;15;Q2;QQ3;PORTAL;2;224;7594
2023;5;9;18;Q2;QQ4;PORTAL;1;0;746
2023;5;10;8;Q1;QQ1;PORTAL;3;114;2858
2023;5;10;11;Q1;QQ2;PORTAL;8;220;5427,13
2023;5;10;14;Q2;QQ3;PORTAL;1;20;1127
2023;5;11;7;Q1;QQ1;PORTAL;1;25;41873
2023;5;11;10;Q1;QQ1;PORTAL;7;155,43;2891
2023;5;11;13;Q1;QQ2;PORTAL;11;112,82;2714,18
2023;5;12;9;Q1;QQ1;PORTAL;4;494,25;3451
2023;5;12;12;Q1;QQ2;PORTAL;1;18;2938
2022;10;27;11;Q1;QQ2;PORTAL;8;91141,75;2141
2022;10;27;14;Q2;QQ3;PORTAL;7;314,29;915,43
2022;10;28;10;Q1;QQ1;PORTAL;6;361,83;1650
2022;10;28;13;Q1;QQ2;PORTAL;5;71650,2;1870
2022;11;3;8;Q1;QQ1;PORTAL;23;433,26;30010,17
2022;11;4;7;Q1;QQ1;PORTAL;21;131,71;3302,38
2022;11;4;10;Q1;QQ1;PORTAL;4;2361,5;3210
2022;11;5;9;Q1;QQ1;PORTAL;1;18;35
2022;11;16;18;Q2;QQ4;PORTAL;2;16;1183
2022;11;21;16;Q2;QQ3;PORTAL;1;22;340799
2022;11;23;11;Q1;QQ2;PORTAL;1;300;600
2022;11;23;17;Q2;QQ4;PORTAL;2;151;9636
2022;11;24;10;Q1;QQ1;PORTAL;10;35934,9;2857
2022;11;24;13;Q1;QQ2;PORTAL;7;60760,57;3104,71
2022;11;25;9;Q1;QQ1;PORTAL;13;27273,31;3256,08
2022;11;25;12;Q1;QQ2;PORTAL;6;60594,83;1155,5
2022;11;27;13;Q1;QQ2;PORTAL;1;17;48
2022;11;28;6;NULL;NULL;PORTAL;1;93;160172
2022;11;28;9;Q1;QQ1;PORTAL;12;191,5;21856,75
2022;11;29;8;Q1;QQ1;PORTAL;3;125,67;41131
2022;11;29;11;Q1;QQ2;PORTAL;3;645;626361,33
2022;11;30;7;Q1;QQ1;PORTAL;2;701,5;52769,5
2022;11;30;10;Q1;QQ1;PORTAL;11;833,82;5331
2022;11;30;13;Q1;QQ2;PORTAL;5;85,4;7296,2
2022;12;1;9;Q1;QQ1;PORTAL;11;158,27;8058,36
2022;12;1;12;Q1;QQ2;PORTAL;3;261544,67;4161,67
2022;12;2;8;Q1;QQ1;PORTAL;2;151,5;1109
2022;12;2;11;Q1;QQ2;PORTAL;4;224,5;253,75
2022;12;3;10;Q1;QQ1;PORTAL;3;86034,67;76240,67
2022;12;5;8;Q1;QQ1;PORTAL;6;288,5;2914,17
2022;12;15;18;Q2;QQ4;PORTAL;6;65358,5;13800,67
2022;12;20;13;Q1;QQ2;PORTAL;2;179920;1217,5
2022;12;21;12;Q1;QQ2;PORTAL;9;47722,22;8463,44
2022;12;22;11;Q1;QQ2;PORTAL;4;384;501
2022;12;22;14;Q2;QQ3;PORTAL;5;132;2894,8
2022;12;23;10;Q1;QQ1;PORTAL;4;4950,25;38609
2022;12;23;13;Q1;QQ2;PORTAL;1;32;1030
2022;12;25;17;Q2;QQ4;PORTAL;3;111;60221,67
2022;12;27;9;Q1;QQ1;PORTAL;1;16;48539
2023;1;2;9;Q1;QQ1;PORTAL;4;476,5;4596
2023;1;4;7;Q1;QQ1;PORTAL;1;300;600
2023;1;16;18;Q2;QQ4;PORTAL;1;15;2056
2023;1;17;17;Q2;QQ4;PORTAL;6;300;600
2023;1;18;16;Q2;QQ3;PORTAL;4;81;46406,25
2023;1;19;15;Q2;QQ3;PORTAL;2;25;415
2023;1;20;14;Q2;QQ3;PORTAL;2;713;817
2023;1;20;17;Q2;QQ4;PORTAL;16;94,13;1383,63
2023;1;22;12;Q1;QQ2;PORTAL;2;19;4788,5
2023;1;23;11;Q1;QQ2;PORTAL;5;19293,6;5571,6
2023;1;23;14;Q2;QQ3;PORTAL;14;242,79;1362,64
2023;1;23;17;Q2;QQ4;PORTAL;4;22,25;283,5
2023;1;24;10;Q1;QQ1;PORTAL;1;53;1156
2023;1;24;16;Q2;QQ3;PORTAL;2;152;1160
2023;1;25;9;Q1;QQ1;PORTAL;6;70,67;13436,67
2023;1;25;12;Q1;QQ2;PORTAL;5;130,2;1697,2
2023;1;26;8;Q1;QQ1;PORTAL;1;22;699
2023;1;26;11;Q1;QQ2;PORTAL;7;50570,86;1888,43
2023;1;26;14;Q2;QQ3;PORTAL;3;120768,33;467
2023;1;27;7;Q1;QQ1;PORTAL;2;22;19231,5
2023;1;27;10;Q1;QQ1;PORTAL;4;21;3640,25
2023;1;27;13;Q1;QQ2;PORTAL;12;92,42;1087
2023;1;30;7;Q1;QQ1;PORTAL;2;195;784
2023;1;30;10;Q1;QQ1;PORTAL;3;307,33;1708
2023;1;31;9;Q1;QQ1;PORTAL;7;1606,86;62675,57
2023;2;1;9;Q1;QQ1;PORTAL;20;134,85;3754,65
2023;2;2;8;Q1;QQ1;PORTAL;16;33,19;19443,75
2023;2;3;7;Q1;QQ1;PORTAL;2;30;15728,5
2023;2;20;16;Q2;QQ3;PORTAL;1;300;600
2023;2;22;17;Q2;QQ4;PORTAL;1;1;11826
2023;2;23;10;Q1;QQ1;PORTAL;5;28,4;12,2
2023;2;23;13;Q1;QQ2;PORTAL;2;15;2861,5
2023;2;23;16;Q2;QQ3;PORTAL;1;1;2870
2023;2;24;9;Q1;QQ1;PORTAL;9;79596,67;9176,89
2023;2;24;12;Q1;QQ2;PORTAL;15;24816,73;5298,2
2023;2;24;15;Q2;QQ3;PORTAL;1;335;12085
2023;2;27;9;Q1;QQ1;PORTAL;3;111;1702,33
2023;2;27;12;Q1;QQ2;PORTAL;20;35870,05;8473,9
2023;2;28;11;Q1;QQ2;PORTAL;17;21865,71;3457,82
2023;3;14;18;Q2;QQ4;PORTAL;4;4;43149
2023;3;15;17;Q2;QQ4;PORTAL;1;15;32932
2023;3;17;15;Q2;QQ3;PORTAL;2;162,5;1462,5
2023;4;12;12;Q1;QQ2;PORTAL;7;100219,57;7101,86
2023;4;13;8;Q1;QQ1;PORTAL;4;40,75;1835,5
2023;4;14;7;Q1;QQ1;PORTAL;2;28;3471
2023;5;1;16;Q2;QQ3;PORTAL;1;27;4639
2023;5;2;12;Q1;QQ2;PORTAL;4;24754,25;10457,75
2023;5;2;18;Q2;QQ4;PORTAL;2;3;14024
2023;5;3;11;Q1;QQ2;PORTAL;3;115976,33;4926,67
2023;5;3;17;Q2;QQ4;PORTAL;1;20;1580327
2023;5;4;10;Q1;QQ1;PORTAL;1;275;5143
2023;5;4;13;Q1;QQ2;PORTAL;15;249,27;1324,4
2023;5;5;9;Q1;QQ1;PORTAL;1;24;2016
2023;5;5;12;Q1;QQ2;PORTAL;12;84,67;6639
2023;5;5;18;Q2;QQ4;PORTAL;1;352;3093
2023;5;8;6;NULL;NULL;PORTAL;1;2;26650
2023;5;8;12;Q1;QQ2;PORTAL;9;40525,44;3866,67
2023;5;9;8;Q1;QQ1;PORTAL;3;87,67;634,33
2023;5;9;11;Q1;QQ2;PORTAL;1;0;1700
2023;5;9;14;Q2;QQ3;PORTAL;3;443,67;3737,67
2023;5;10;7;Q1;QQ1;PORTAL;1;30;39079
2023;5;10;10;Q1;QQ1;PORTAL;3;201,67;1465,67
2023;5;10;13;Q1;QQ2;PORTAL;1;17;889
2023;5;11;6;NULL;NULL;PORTAL;2;198,5;39599
2023;5;11;9;Q1;QQ1;PORTAL;3;2221,33;1667
2023;5;11;12;Q1;QQ2;PORTAL;5;77;3635,6
